user_id,signup_date,archetype,country,device,lead_source,plan,mrr,is_retained_90d,subscription_start,subscription_end,days_to_churn,data_quality_score
5250,2025-01-01 22:30:23.836979,bounce_visitor,IE,mobile_web,google_ads,free,0,False,2025-01-05 02:18:48.901993,2025-01-03 16:51:59.758751498,1.7649990945891296,0.94
5251,2025-01-04 16:42:01.350741,enterprise_evaluator,US,web,direct,business,199,True,2025-01-05 11:48:52.861837,,,0.84
5252,2025-01-06 04:27:42.308580,casual_explorer,AU,desktop,direct,basic,29,False,2025-01-06 12:43:10.778830,2025-01-21 18:24:43.161041271,15.581259866449855,0.82
5253,2025-01-05 16:32:27.132424,support_heavy,DE,tablet,organic,basic,29,True,2025-01-07 18:27:47.656725,,,0.62
5254,2025-01-05 14:03:11.598024,casual_explorer,IE,android,partner,basic,29,True,2025-01-08 04:42:16.521603,,,0.84
5255,2025-01-03 08:34:01.295228,enterprise_evaluator,NL,tablet,referral,enterprise,299,True,2025-01-06 10:57:34.363034,,,0.8
5256,2025-01-07 18:04:12.323535,casual_explorer,US,tablet,partner,basic,29,True,2025-01-07 22:15:27.943609,,,0.8
5257,2025-01-23 15:04:00.602742,engaged_free,US,ios,organic,basic,29,True,2025-01-27 12:41:42.001125,,,0.65
5258,2025-03-26 03:52:15.531451,enterprise_evaluator,JP,tablet,organic,business,199,True,2025-03-29 20:49:17.783087,,,0.68
5259,2025-01-16 02:00:13.523542,engaged_free,FR,mobile_web,linkedin,free,0,True,2025-01-17 03:37:49.084082,,,0.89
5260,2025-01-01 23:09:06.052629,support_heavy,NL,mobile_web,direct,free,0,False,2025-01-03 07:23:16.192227,2025-01-14 08:55:43.094503357,12.407373169842067,0.66
5261,2025-01-21 06:41:52.345437,bounce_visitor,AU,web,organic,free,0,False,2025-01-21 07:20:27.721401,2025-01-31 00:35:15.067604140,9.745401876934537,0.7
5262,2025-01-18 18:18:52.321955,casual_explorer,US,ios,organic,free,0,False,2025-01-20 12:07:08.090825,2025-01-30 11:42:33.610524356,11.724783432515686,0.64
5263,2025-02-28 12:46:56.172174,casual_explorer,FR,mobile_web,partner,basic,29,False,2025-03-01 20:59:09.942325,2025-02-28 23:41:04.702053755,0.45426539212683054,0.88
5264,2025-01-24 14:08:22.091472,engaged_free,UK,mobile_web,linkedin,starter,49,True,2025-01-30 05:38:03.579784,,,0.83
5265,2025-01-01 02:27:16.280967,casual_explorer,CA,tablet,referral,free,0,True,2025-01-09 15:31:55.131604,,,0.73
5266,2025-01-23 05:47:08.581845,bounce_visitor,CA,mobile_web,linkedin,free,0,False,2025-01-27 23:22:50.772743,2025-02-13 05:01:42.400869333,20.96844697944828,0.67
5267,2025-01-02 20:13:33.284541,support_heavy,JP,desktop,linkedin,basic,29,False,2025-01-02 23:35:18.525746,2025-01-20 20:10:48.994866194,17.998098499134176,0.91
5268,2025-01-17 01:23:40.893461,casual_explorer,NL,mobile_web,direct,free,0,False,2025-01-17 14:28:53.519971,2025-01-20 10:04:48.195921836,3.3618900747782243,0.85
5269,2025-01-24 07:57:00.874217,power_user,FR,android,google_ads,enterprise,299,True,2025-01-24 19:26:54.654577,,,0.88
5270,2025-01-02 04:46:08.143872,casual_explorer,FR,mobile_web,google_ads,free,0,True,2025-01-02 19:56:07.330450,,,0.97
5271,2025-01-06 11:53:42.290775,bounce_visitor,AU,desktop,referral,free,0,False,2025-01-07 04:31:24.939548,2025-01-07 16:36:10.022847009,1.1961543063890083,0.69
5272,2025-01-01 09:22:28.292014,casual_explorer,DE,tablet,google_ads,basic,29,True,2025-01-02 20:18:28.836129,,,0.81
5273,2025-01-05 00:25:10.051478,engaged_free,AU,mobile_web,linkedin,basic,29,True,2025-01-06 12:42:08.069708,,,0.88
5274,2025-01-14 05:10:21.862146,power_user,US,desktop,partner,enterprise,299,True,2025-01-19 01:26:32.712001,,,0.65
5275,2025-01-17 14:18:04.901159,engaged_free,DE,tablet,linkedin,basic,29,False,2025-01-17 19:11:35.799453,2025-01-25 01:48:38.642347110,7.47955718967722,0.69
5276,2025-01-02 02:53:13.046712,power_user,JP,mobile_web,linkedin,business,199,False,2025-01-03 01:38:43.732424,2025-01-23 08:53:31.645076467,21.250215258848012,0.72
5277,2025-01-20 20:07:25.562550,enterprise_evaluator,AU,web,referral,business,199,True,2025-01-22 06:58:29.774759,,,0.83
5278,2025-01-11 09:39:33.200950,bounce_visitor,JP,android,referral,free,0,False,2025-01-12 02:11:15.475865,2025-01-18 22:46:39.861148503,7.5466048634086285,0.66
5279,2025-02-04 14:29:37.105456,enterprise_evaluator,US,ios,direct,business,199,True,2025-02-07 23:47:57.977389,,,0.78
5280,2025-02-03 05:29:23.529800,bounce_visitor,IE,desktop,organic,free,0,True,2025-02-03 05:56:56.462636,,,0.67
5281,2025-01-29 05:49:13.503148,casual_explorer,US,android,partner,free,0,False,2025-01-29 13:11:06.859550,2025-02-17 11:29:04.893579530,19.236011463327923,0.93
5282,2025-01-15 18:48:05.466179,casual_explorer,CA,mobile_web,linkedin,basic,29,True,2025-01-16 05:39:07.464692,,,0.82
5283,2025-01-13 04:40:51.943757,casual_explorer,AU,android,organic,free,0,False,2025-01-15 09:26:55.136918,2025-02-04 15:58:10.788038600,22.47035699399999,0.82
5284,2025-01-11 17:24:58.878432,casual_explorer,AU,android,partner,basic,29,False,2025-01-17 16:36:22.891380,2025-01-12 10:20:06.998030171,0.7049550879417771,0.64
5285,2025-02-13 17:22:21.514037,engaged_free,UK,desktop,direct,free,0,True,2025-02-13 17:25:33.086635,,,0.85
5286,2025-01-10 13:15:11.768269,casual_explorer,UK,tablet,organic,free,0,True,2025-01-11 11:59:34.392549,,,0.78
5287,2025-01-02 08:14:29.688914,engaged_free,FR,tablet,google_ads,free,0,True,2025-01-05 17:40:22.719985,,,0.89
5288,2025-01-23 00:56:23.445989,bounce_visitor,UK,web,referral,free,0,False,2025-01-23 03:47:35.192068,2025-01-30 14:04:49.369280095,7.547522260313555,0.96
5289,2025-01-15 15:30:41.564977,bounce_visitor,SE,tablet,referral,free,0,False,2025-01-16 23:22:19.771997,2025-03-23 08:47:57.302156557,66.72032103217084,0.71
5290,2025-02-01 03:06:13.030191,casual_explorer,US,android,linkedin,basic,29,True,2025-02-01 23:02:39.821171,,,0.88
5291,2025-01-10 08:36:27.443609,bounce_visitor,NL,mobile_web,referral,free,0,False,2025-01-11 13:55:20.894040,2025-01-10 18:12:03.305128996,0.39972061944435777,0.64
5292,2025-01-10 11:33:03.787311,bounce_visitor,IE,android,direct,free,0,False,2025-01-12 09:55:24.322898,2025-02-13 06:43:49.058464384,33.79913508279384,0.72
5293,2025-01-13 00:48:51.349750,support_heavy,NL,android,organic,free,0,False,2025-01-15 07:51:25.447878,2025-01-14 21:34:19.792013360,1.8649125261963002,0.65
5294,2025-01-25 06:27:00.874429,casual_explorer,AU,android,direct,free,0,True,2025-01-25 13:49:05.343514,,,0.67
5295,2025-03-16 12:18:36.895304,support_heavy,US,ios,partner,basic,29,False,2025-03-23 09:45:52.886614,2025-03-30 15:46:05.720596067,14.14408362606563,0.95
5296,2025-01-17 20:41:27.295697,casual_explorer,AU,web,google_ads,free,0,True,2025-01-21 20:21:54.773247,,,0.88
5297,2025-01-04 17:50:02.985258,bounce_visitor,AU,mobile_web,direct,free,0,False,2025-01-06 16:04:32.983453,2025-02-18 14:30:27.740725310,44.8613976327235,0.63
5298,2025-01-10 14:37:55.759033,casual_explorer,CA,desktop,google_ads,free,0,False,2025-01-11 23:00:13.881689,2025-01-24 23:08:46.558940523,14.354754628559343,0.65
5299,2025-01-05 09:49:29.873974,casual_explorer,NL,android,google_ads,basic,29,False,2025-01-12 02:26:53.260048,2025-01-08 13:44:38.671746530,3.1632962705154224,1.0
5300,2025-01-20 00:00:53.513380,enterprise_evaluator,UK,desktop,organic,enterprise,299,True,2025-01-23 23:17:23.264219,,,0.98
5301,2025-01-09 01:56:33.393347,casual_explorer,JP,mobile_web,direct,free,0,False,2025-01-13 04:04:28.693022,2025-01-12 13:38:48.175258676,3.4876710869407033,0.78
5302,2025-03-03 10:22:50.739822,casual_explorer,UK,web,linkedin,basic,29,True,2025-03-03 19:58:09.722216,,,0.61
5303,2025-03-08 13:00:55.617066,casual_explorer,SE,ios,organic,basic,29,True,2025-03-10 18:22:26.075252,,,0.79
5304,2025-01-17 05:40:24.745224,casual_explorer,UK,ios,linkedin,basic,29,True,2025-01-18 13:30:59.559682,,,0.86
5305,2025-01-11 04:09:30.209029,engaged_free,SE,desktop,linkedin,free,0,False,2025-01-13 01:38:04.583094,2025-01-11 15:10:53.961150134,0.4593026865871909,0.64
5306,2025-01-08 09:59:33.010734,bounce_visitor,UK,ios,linkedin,free,0,False,2025-01-12 13:03:32.830950,2025-01-15 00:18:02.253551775,6.5961717918723775,0.74
5307,2025-01-11 15:30:56.642052,casual_explorer,DE,android,organic,basic,29,True,2025-01-12 12:52:34.127852,,,0.79
5308,2025-01-06 07:07:35.308880,bounce_visitor,NL,android,direct,free,0,False,2025-01-07 19:09:55.789379,2025-01-19 11:32:12.012649973,13.183758145485788,0.6
5309,2025-01-10 06:45:16.335663,bounce_visitor,SE,mobile_web,referral,free,0,False,2025-01-10 09:11:51.426075,2025-02-04 05:13:22.382550426,24.936181098234087,0.72
5310,2025-03-03 13:29:56.029053,enterprise_evaluator,IE,tablet,direct,enterprise,299,True,2025-03-04 23:18:54.076940,,,1.0
5311,2025-02-02 05:23:55.613292,casual_explorer,CA,ios,referral,free,0,True,2025-02-05 15:54:50.888111,,,0.88
5312,2025-02-01 14:29:24.283932,casual_explorer,SE,android,linkedin,basic,29,True,2025-02-01 17:31:42.603418,,,0.64
5313,2025-02-13 04:56:06.299765,casual_explorer,CA,mobile_web,referral,free,0,False,2025-02-13 12:17:42.757175,2025-02-26 07:34:24.747404457,13.109935736567781,0.67
5314,2025-01-04 12:53:37.867469,casual_explorer,JP,web,google_ads,free,0,False,2025-01-04 18:39:43.265346,2025-02-10 00:06:00.166352615,36.466924755597375,0.61
5315,2025-01-21 21:57:49.342264,engaged_free,UK,android,organic,starter,49,True,2025-01-24 02:59:06.264854,,,0.7
5316,2025-01-08 18:55:22.081984,bounce_visitor,NL,mobile_web,referral,free,0,False,2025-01-18 01:38:38.043814,2025-01-26 10:12:06.142353721,17.636621069094,0.6
5317,2025-01-05 08:26:10.497520,casual_explorer,UK,web,partner,free,0,False,2025-01-09 12:33:59.299236,2025-01-17 10:14:29.734750673,12.075222653132752,0.65
5318,2025-01-01 12:12:34.550256,bounce_visitor,US,mobile_web,linkedin,free,0,False,2025-01-04 11:24:58.087333,2025-01-04 23:16:17.799404254,3.4609172355121793,0.65
5319,2025-02-18 19:57:24.350001,bounce_visitor,US,ios,organic,free,0,True,2025-02-20 16:40:12.055891,,,0.84
5320,2025-01-21 16:37:35.953794,power_user,US,desktop,google_ads,pro,99,False,2025-01-22 07:19:00.012602,2025-02-13 18:11:36.714877086,23.065286586609822,0.66
5321,2025-01-31 06:05:21.772225,engaged_free,DE,desktop,linkedin,basic,29,True,2025-02-04 06:22:14.642696,,,0.79
5322,2025-01-21 00:53:29.020400,enterprise_evaluator,AU,desktop,referral,business,199,True,2025-01-21 07:52:38.632756,,,0.79
5323,2025-01-03 18:40:21.770078,bounce_visitor,US,ios,direct,free,0,False,2025-01-05 07:53:57.066084,2025-01-09 04:36:11.429662134,5.413769208149731,0.64
5324,2025-01-05 23:57:30.655638,casual_explorer,SE,desktop,partner,free,0,False,2025-01-06 15:38:01.197357,2025-01-11 19:15:49.513763819,5.804384932011779,0.92
5325,2025-01-14 00:04:03.701234,bounce_visitor,DE,tablet,organic,free,0,False,2025-01-14 05:21:10.353982,2025-01-15 16:24:51.707510725,1.6811111837584232,0.7
5326,2025-01-02 03:17:44.611454,bounce_visitor,DE,mobile_web,linkedin,free,0,False,2025-01-04 10:59:51.766604,2025-01-02 22:05:36.972346753,0.7832449177401961,0.99
5327,2025-01-01 05:32:51.939836,casual_explorer,NL,desktop,referral,free,0,False,2025-01-12 16:58:57.421886,2025-01-10 08:14:15.272456649,9.112075609035328,0.66
5328,2025-02-04 20:34:04.452746,enterprise_evaluator,JP,desktop,direct,enterprise,299,True,2025-02-07 20:10:39.190037,,,0.72
5329,2025-02-04 21:35:12.222416,casual_explorer,AU,web,direct,free,0,False,2025-02-08 17:33:15.317460,2025-02-06 20:43:15.189052846,1.963923224963511,0.9
5330,2025-01-11 17:58:27.742437,casual_explorer,JP,tablet,google_ads,free,0,True,2025-01-14 11:03:10.363231,,,0.94
5331,2025-01-15 16:45:42.427036,casual_explorer,SE,android,partner,basic,29,False,2025-01-20 15:10:09.990828,2025-01-21 21:34:51.774428747,6.20080263186046,0.61
5332,2025-01-05 00:10:41.190593,engaged_free,DE,desktop,direct,starter,49,True,2025-01-05 00:18:53.141145,,,0.9
5333,2025-03-20 01:52:42.798329,bounce_visitor,US,web,partner,free,0,False,2025-03-25 12:17:42.634108,2025-04-16 08:40:44.735379240,27.28335575289632,0.96
5334,2025-01-06 22:51:40.308775,bounce_visitor,SE,web,google_ads,free,0,False,2025-01-10 04:54:36.762433,2025-01-12 22:45:06.063954835,5.995436981248121,0.72
5335,2025-01-16 15:26:29.258173,bounce_visitor,DE,tablet,organic,free,0,False,2025-01-16 22:10:34.567571,2025-01-31 04:16:22.601764787,14.534645180460526,0.7
5336,2025-01-15 09:32:50.920065,engaged_free,CA,ios,organic,basic,29,True,2025-01-18 18:29:12.405885,,,0.97
5337,2025-01-14 07:01:35.404141,engaged_free,CA,tablet,partner,free,0,True,2025-01-16 10:01:00.439512,,,0.79
5338,2025-01-09 07:38:35.152203,bounce_visitor,NL,desktop,partner,free,0,False,2025-01-09 23:02:50.128664,2025-02-06 20:53:43.438034199,28.552179234157446,1.0
5339,2025-01-25 08:26:27.618609,bounce_visitor,UK,android,partner,free,0,False,2025-01-30 14:42:37.505849,2025-01-27 18:35:33.385008014,2.422983407396002,0.83
5340,2025-01-09 08:52:18.354587,bounce_visitor,UK,tablet,linkedin,free,0,False,2025-01-12 20:50:42.324445,2025-02-22 07:25:52.251802185,43.93997566221276,1.0
5341,2025-01-12 06:54:01.911901,bounce_visitor,US,ios,partner,free,0,False,2025-01-12 15:13:18.855476,2025-01-24 14:37:21.163824082,12.321750600961616,0.73
5342,2025-01-01 06:36:02.007470,casual_explorer,NL,mobile_web,linkedin,free,0,False,2025-01-07 03:09:44.215018,2025-01-21 05:33:54.364358561,19.956855982506497,0.84
5343,2025-01-03 22:58:11.825889,support_heavy,SE,web,partner,basic,29,False,2025-01-04 12:59:09.720039,2025-02-02 06:07:06.283064264,29.297852513602614,0.96
5344,2025-01-03 12:11:57.976329,engaged_free,JP,web,linkedin,basic,29,True,2025-01-04 10:37:10.402084,,,0.76
5345,2025-01-01 09:46:19.505807,support_heavy,US,web,direct,basic,29,True,2025-01-01 17:32:22.152672,,,0.66
5346,2025-01-18 17:43:07.779504,enterprise_evaluator,DE,desktop,partner,enterprise,299,True,2025-01-19 20:57:26.969606,,,0.64
5347,2025-01-22 02:27:52.364416,enterprise_evaluator,US,android,direct,business,199,True,2025-01-23 12:09:05.714369,,,0.7
5348,2025-01-12 23:05:20.150027,engaged_free,US,web,organic,free,0,False,2025-01-14 14:35:05.409355,2025-02-04 14:37:17.945158311,22.647196702908733,0.97
5349,2025-01-01 03:55:10.009992,enterprise_evaluator,FR,desktop,partner,business,199,True,2025-01-04 22:29:45.236864,,,0.98
5350,2025-01-17 23:31:15.902793,support_heavy,AU,android,direct,free,0,True,2025-01-18 23:44:18.190540,,,0.76
5351,2025-01-08 18:04:44.036500,engaged_free,SE,ios,referral,starter,49,False,2025-01-09 10:55:19.183601,2025-01-12 21:25:35.498894874,4.139484518459201,0.85
5352,2025-01-08 12:02:22.180962,casual_explorer,AU,desktop,google_ads,free,0,False,2025-01-09 21:42:29.497475,2025-01-12 20:07:25.801107246,4.336847455384767,0.97
5353,2025-01-18 11:44:06.820088,engaged_free,IE,ios,referral,basic,29,False,2025-01-19 05:57:47.208348,2025-01-21 10:28:59.258285120,2.947829145800047,0.7
5354,2025-01-22 12:10:20.256409,casual_explorer,IE,ios,google_ads,basic,29,True,2025-01-25 03:32:57.125540,,,0.61
5355,2025-01-01 10:42:38.180022,power_user,UK,tablet,direct,business,199,False,2025-01-09 23:18:49.546334,2025-01-04 16:54:08.753343178,3.2579927467729473,0.74
5356,2025-01-04 06:02:38.526476,power_user,AU,web,google_ads,enterprise,299,True,2025-01-05 11:11:58.629093,,,0.97
5357,2025-01-21 12:20:13.044904,engaged_free,NL,web,organic,starter,49,False,2025-01-27 02:41:31.515621,2025-02-15 00:01:07.363701500,24.486739800897027,0.65
5358,2025-01-08 06:34:51.262307,bounce_visitor,DE,desktop,google_ads,free,0,False,2025-01-08 07:52:58.193400,2025-01-20 14:27:15.263382027,12.328055567997959,0.62
5359,2025-01-27 17:21:46.629348,casual_explorer,SE,mobile_web,linkedin,free,0,False,2025-01-29 07:15:48.961634,2025-01-29 18:57:03.460302764,2.0661670249393946,0.86
5360,2025-01-04 02:33:18.527390,bounce_visitor,JP,desktop,partner,free,0,False,2025-01-07 21:43:26.288095,2025-01-09 15:37:18.645615427,5.544445812794329,0.65
5361,2025-02-14 02:02:25.734233,casual_explorer,SE,mobile_web,direct,basic,29,True,2025-02-19 04:43:31.759991,,,0.78
5362,2025-01-11 06:33:10.200630,support_heavy,JP,desktop,google_ads,basic,29,False,2025-01-12 15:18:30.996249,2025-01-12 11:31:39.539711500,1.207284017146956,0.89
5363,2025-01-10 17:01:42.653683,engaged_free,NL,android,organic,basic,29,True,2025-01-15 21:45:22.655001,,,0.81
5364,2025-03-25 05:13:04.612468,casual_explorer,CA,android,organic,basic,29,False,2025-03-26 17:27:41.120391,2025-04-20 14:26:29.582197636,26.384316779278162,0.6
5365,2025-01-06 20:09:14.580190,power_user,IE,desktop,google_ads,pro,99,True,2025-01-08 18:30:35.242070,,,0.91
5366,2025-02-07 00:09:39.017432,enterprise_evaluator,CA,web,google_ads,enterprise,299,True,2025-02-07 12:26:55.802164,,,0.68
5367,2025-01-09 02:19:28.577151,bounce_visitor,SE,android,referral,free,0,False,2025-01-10 01:11:13.102296,2025-01-23 10:18:22.641226307,14.332570186056808,0.92
5368,2025-01-19 19:23:29.863516,support_heavy,CA,android,google_ads,free,0,False,2025-01-20 11:51:07.502752,2025-01-22 12:03:33.545838152,2.6944870639137695,0.67
5369,2025-01-10 00:17:49.390203,casual_explorer,SE,desktop,organic,free,0,False,2025-01-10 22:02:39.611011,2025-02-06 05:44:46.518163265,27.227050092132696,0.78
5370,2025-01-27 23:34:50.348137,engaged_free,CA,desktop,direct,starter,49,True,2025-01-29 15:59:58.862898,,,0.79
5371,2025-01-08 06:18:30.110594,engaged_free,SE,tablet,linkedin,starter,49,False,2025-01-09 11:16:02.000787,2025-02-11 08:31:25.587914243,34.09230876528065,0.84
5372,2025-01-12 21:31:01.647482,support_heavy,US,ios,direct,free,0,False,2025-01-15 12:54:20.217220,2025-01-31 05:34:38.980224746,18.335848758596594,0.62
5373,2025-01-16 05:06:02.622792,engaged_free,US,tablet,organic,basic,29,True,2025-01-17 01:11:21.420072,,,0.91
5374,2025-02-09 22:05:17.656665,engaged_free,JP,android,referral,starter,49,True,2025-02-12 06:23:58.635623,,,0.68
5375,2025-01-14 06:43:41.790865,bounce_visitor,SE,web,referral,free,0,False,2025-01-16 20:42:49.325943,2025-01-24 14:33:14.138571543,10.326068839196088,0.79
5376,2025-02-02 03:30:30.237280,casual_explorer,SE,tablet,google_ads,basic,29,False,2025-02-04 14:05:19.444453,2025-02-24 08:18:13.633430390,22.199807825814705,0.87
5377,2025-01-21 18:23:55.304528,power_user,FR,ios,partner,enterprise,299,True,2025-01-25 04:44:09.927109,,,0.93
5378,2025-01-09 03:05:02.657033,enterprise_evaluator,NL,tablet,direct,business,199,True,2025-01-09 12:12:17.336261,,,0.92
5379,2025-01-05 14:31:20.849915,engaged_free,UK,android,referral,starter,49,True,2025-01-05 21:57:44.940231,,,0.71
5380,2025-01-21 23:09:28.127628,bounce_visitor,JP,web,partner,free,0,False,2025-01-22 07:42:20.970710,2025-01-29 05:09:48.248718534,7.250232882992317,0.82
5381,2025-01-26 16:19:16.366191,bounce_visitor,AU,android,google_ads,free,0,False,2025-01-27 23:43:56.750825,2025-02-04 13:46:44.257512917,8.894072816225876,0.7
5382,2025-01-17 02:15:57.271007,bounce_visitor,DE,ios,google_ads,free,0,False,2025-01-17 07:59:37.227743,2025-01-25 12:18:39.764486961,8.41854737824032,0.86
5383,2025-01-02 05:03:12.326966,engaged_free,FR,android,partner,basic,29,False,2025-01-05 15:48:51.958098,2025-02-26 13:43:53.511152651,55.36158777993806,0.63
5384,2025-01-02 10:01:14.219584,engaged_free,CA,android,partner,basic,29,False,2025-01-04 04:37:12.904227,2025-01-08 10:23:06.404431297,6.0151873246214596,0.87
5385,2025-01-26 12:22:37.195380,casual_explorer,SE,tablet,organic,free,0,False,2025-01-28 13:18:44.602695,2025-02-05 19:25:24.467482929,10.2936026863765,0.65
5386,2025-01-06 23:12:31.915841,engaged_free,SE,tablet,direct,basic,29,True,2025-01-09 17:49:54.555664,,,0.84
5387,2025-01-05 12:46:43.259348,casual_explorer,US,mobile_web,organic,free,0,True,2025-01-08 17:47:25.482078,,,0.61
5388,2025-01-07 08:38:41.179395,engaged_free,US,web,partner,basic,29,True,2025-01-07 23:02:37.347760,,,0.67
5389,2025-01-22 23:27:15.931639,engaged_free,IE,tablet,partner,starter,49,True,2025-01-29 18:37:30.371116,,,0.78
5390,2025-01-06 07:55:17.280405,enterprise_evaluator,UK,tablet,organic,business,199,True,2025-01-08 02:02:57.730999,,,0.7
5391,2025-01-11 07:02:25.159199,bounce_visitor,JP,tablet,organic,free,0,False,2025-01-14 11:49:47.469770,2025-02-12 21:34:23.160511683,32.605532422600504,0.7
5392,2025-01-25 16:33:24.589663,power_user,UK,mobile_web,linkedin,pro,99,True,2025-01-26 09:56:59.106969,,,0.73
5393,2025-03-02 01:15:22.388654,support_heavy,IE,tablet,referral,free,0,False,2025-03-03 02:21:39.068139,2025-03-03 09:24:52.874295115,1.3399361764017708,0.74
5394,2025-01-21 23:49:37.185324,engaged_free,CA,desktop,linkedin,starter,49,True,2025-01-22 09:02:02.127134,,,0.67
5395,2025-02-03 01:02:55.301832,enterprise_evaluator,US,web,google_ads,business,199,False,2025-02-04 06:34:32.358319,2025-02-08 04:11:05.910655795,5.130678342867993,0.89
5396,2025-01-02 14:12:49.426780,casual_explorer,IE,ios,referral,basic,29,True,2025-01-04 05:33:49.613676,,,0.86
5397,2025-01-03 09:49:08.313375,casual_explorer,JP,ios,partner,free,0,False,2025-01-03 16:06:56.163595,2025-01-24 06:26:07.283348399,20.85901585617359,0.93
5398,2025-01-07 22:27:24.382929,engaged_free,FR,ios,referral,starter,49,True,2025-01-08 23:20:01.931026,,,0.92
5399,2025-01-10 12:50:26.142223,engaged_free,US,android,organic,basic,29,True,2025-01-10 17:56:50.510254,,,0.97
5400,2025-01-06 12:47:48.673907,support_heavy,CA,desktop,direct,free,0,True,2025-01-07 04:35:36.282347,,,0.72
5401,2025-01-20 00:12:39.925601,bounce_visitor,CA,tablet,partner,free,0,False,2025-01-25 19:19:17.645369,2025-02-09 02:55:07.312463739,20.11281697757804,0.64
5402,2025-01-31 10:03:34.809783,casual_explorer,CA,tablet,direct,free,0,True,2025-02-02 06:00:22.333352,,,0.71
5403,2025-01-25 17:20:38.054264,engaged_free,NL,ios,partner,starter,49,True,2025-01-26 13:03:16.872122,,,0.8
5404,2025-01-23 18:54:56.131664,bounce_visitor,FR,web,organic,free,0,True,2025-01-24 18:02:40.098080,,,0.85
5405,2025-01-06 06:00:24.717502,power_user,JP,web,partner,enterprise,299,True,2025-01-06 10:32:39.942294,,,0.9
5406,2025-01-25 04:09:42.590723,engaged_free,IE,mobile_web,google_ads,free,0,True,2025-01-29 04:50:36.453911,,,0.73
5407,2025-01-12 18:19:44.826654,engaged_free,US,web,referral,free,0,True,2025-01-14 04:42:16.528376,,,0.79
5408,2025-01-14 14:24:15.684849,support_heavy,JP,web,linkedin,free,0,False,2025-01-15 00:14:33.115087,2025-01-26 19:27:30.739044585,12.210590905041535,0.72
5409,2025-01-04 02:46:08.074319,casual_explorer,NL,web,google_ads,basic,29,False,2025-01-07 10:02:33.020645,2025-01-21 21:49:00.065424896,17.79365730446643,0.82
5410,2025-01-15 01:27:14.777230,casual_explorer,SE,ios,google_ads,free,0,False,2025-01-15 04:38:23.102664,2025-01-20 01:31:21.643701046,5.002857250822287,0.84
5411,2025-01-09 12:35:42.645769,casual_explorer,JP,android,linkedin,free,0,True,2025-01-11 05:22:54.251196,,,0.77
5412,2025-01-15 13:14:36.085874,power_user,DE,web,organic,enterprise,299,True,2025-01-23 13:03:48.872852,,,0.66
5413,2025-01-12 14:58:39.115631,engaged_free,DE,mobile_web,partner,starter,49,True,2025-01-13 17:46:15.946969,,,0.88
5414,2025-02-03 10:24:28.214386,casual_explorer,AU,ios,partner,basic,29,True,2025-02-03 19:39:40.348533,,,0.77
5415,2025-01-07 02:32:54.978017,enterprise_evaluator,CA,desktop,partner,business,199,True,2025-01-08 15:52:53.432411,,,0.68
5416,2025-01-06 18:33:39.412569,support_heavy,SE,android,linkedin,basic,29,False,2025-01-07 12:32:08.280165,2025-01-22 10:34:16.748370582,15.667098793999767,0.83
5417,2025-01-19 14:57:28.029609,power_user,US,mobile_web,partner,pro,99,True,2025-01-22 23:24:36.531205,,,0.74
5418,2025-01-10 09:05:44.901379,support_heavy,CA,android,organic,free,0,False,2025-01-10 16:06:27.364524,2025-01-11 02:36:37.976226361,0.7297809588814738,0.7
5419,2025-01-25 06:41:06.026736,enterprise_evaluator,US,ios,organic,enterprise,299,True,2025-01-25 23:21:25.855241,,,0.92
5420,2025-01-04 01:56:01.455105,casual_explorer,IE,ios,linkedin,basic,29,False,2025-01-05 18:15:33.694554,2025-03-08 16:28:44.709609121,63.60605618639033,0.91
5421,2025-01-12 15:25:40.284136,bounce_visitor,NL,android,referral,free,0,False,2025-01-13 18:40:27.521040,2025-01-27 23:30:52.734655438,15.336949658789775,0.74
5422,2025-01-03 00:14:31.878767,bounce_visitor,IE,web,direct,free,0,False,2025-01-03 17:14:12.439339,2025-01-05 23:23:52.459234235,2.9648215331855705,0.62
5423,2025-01-20 21:13:10.138944,bounce_visitor,CA,tablet,google_ads,free,0,False,2025-01-22 08:19:16.897099,2025-02-09 01:12:21.395338813,19.166102504569555,0.86
5424,2025-01-23 09:11:16.465121,enterprise_evaluator,CA,desktop,direct,business,199,False,2025-01-24 03:03:43.990018,2025-02-07 16:17:41.403807811,15.296121975541809,0.7
5425,2025-01-01 00:49:22.508321,casual_explorer,AU,web,referral,basic,29,False,2025-01-02 20:04:42.729110,2025-02-20 00:19:53.924959005,49.97953028516206,0.81
5426,2025-01-11 01:43:17.666350,engaged_free,UK,ios,google_ads,basic,29,False,2025-01-11 04:45:24.469604,2025-01-16 04:28:49.391346472,5.114950520792492,0.86
5427,2025-02-05 16:14:51.123737,support_heavy,NL,tablet,organic,free,0,False,2025-02-05 23:33:55.577351,2025-02-06 13:07:40.850100065,0.8700199810540363,0.65
5428,2025-01-29 13:37:53.145620,bounce_visitor,NL,tablet,google_ads,free,0,False,2025-01-31 05:39:14.879858,2025-02-01 14:31:37.131988731,3.0373146570455085,0.69
5429,2025-01-04 14:56:11.837891,bounce_visitor,JP,web,organic,free,0,False,2025-01-06 02:06:20.273655,2025-01-12 18:16:27.004943602,8.139064433479227,0.8
5430,2025-03-16 16:17:02.843644,support_heavy,FR,android,partner,free,0,False,2025-03-17 22:51:53.521584,2025-03-20 17:54:32.798038439,4.067707805491161,0.71
